Date,bitcoin,ishares
2015-11-16,-0.017823105244520243,0.011727934828997144
2015-11-17,0.013130684134243564,0.0014798866188130422
2015-11-18,-0.0015040496368908807,0.017362418421376757
2015-11-19,-0.02522791805168023,-0.0007262648093376844
2015-11-20,-0.01265367719814503,0.005450629977001853
2015-11-23,0.0031798665633417933,0.0009636670048507323
2015-11-24,-0.00928660343377119,0.00036112650673381097
2015-11-25,0.02549634819670743,0.002165567801598378
2015-11-27,0.09090631659822779,0.0010803841017823501
2015-11-30,0.05384570086963425,-0.00611586521165608
2015-12-01,-0.039311372676423484,0.009290589027282525
2015-12-02,-0.009106494383964492,-0.008248678822506239
2015-12-03,0.005175515644758377,-0.015188090646094499
2015-12-04,0.005918980016922593,0.02080790799549126
2015-12-07,0.08908180105581698,-0.006235059802516596
2015-12-08,0.05063249980543505,-0.0027750483295136963
2015-12-09,0.00481274814589594,-0.011131251999243807
2015-12-10,-0.004990825479963434,0.003181132843208978
2015-12-11,0.08775168816954237,-0.020490304195397213
2015-12-14,-0.017161604481011228,0.004980724815856652
2015-12-15,0.04759086740764795,0.0069383719489533036
2015-12-16,-0.022322275778415612,0.01611918376371002
2015-12-17,0.00251467910762182,-0.014168054876045999
2015-12-18,0.016527861353576423,-0.016951307360210888
2015-12-21,-0.053874303651347044,0.008371835770881741
2015-12-22,-0.004712341953864607,0.007311078429297568
2015-12-23,0.013351772720572974,0.009349292655923103
2015-12-24,0.028444745765844104,-0.0029251186873801016
2015-12-28,-0.07188367545799335,-0.0012223200396607181
2015-12-29,0.02534819444676506,0.01150412434218584
2015-12-30,-0.01469574318300837,-0.007380544286012203
2015-12-31,0.009251772177250928,-0.010482691370063413
2016-01-04,0.005862077405070831,-0.018107908351810975
2016-01-05,-0.0026114880987264666,0.0007526784594156233
2016-01-06,-0.00660936211566876,-0.011282362355891418
2016-01-07,0.06744967375829591,-0.024977810955298274
2016-01-08,-0.010518532900320232,-0.010923328714607883
2016-01-11,-0.010595066265371433,0.0
2016-01-12,-0.02840591297676942,0.010255035767947396
2016-01-13,-0.007617801612991859,-0.03006244300168881
2016-01-14,-0.004775995592784854,0.014490836293863829
2016-01-15,-0.15332113891044985,-0.019706361592381927
2016-01-19,0.04341654501126513,-0.0001349433314909998
2016-01-20,0.10543504091989075,-0.004048063689110815
2016-01-21,-0.023720385834128277,0.0024386940099905274
2016-01-22,-0.06768842708761469,0.022705771663894536
2016-01-25,0.02414170467207999,-0.012950918804041756
2016-01-26,0.0010900527047714714,0.009907591112395364
2016-01-27,0.007188444031215768,-0.015776242874188107
2016-01-28,-0.037174747976112865,0.0033674569872699234
2016-01-29,-0.002143112206392739,0.023358921287660595
2016-02-01,-0.016912882086553727,0.0034106517953220727
2016-02-02,0.0037313379224566123,-0.01830307277560661
2016-02-03,-0.012015000811941845,0.001598135655780153
2016-02-04,0.053101883596091914,0.0006648318042814516
2016-02-05,-0.007815785271063524,-0.02644174790215914
2016-02-08,-0.033894848071413075,-0.0174696065221569
2016-02-09,0.006913969217119842,0.0009723572988569185
2016-02-10,0.01494564280830768,0.0018041077381103499
2016-02-11,-0.005227303275928685,-0.00817293231270455
2016-02-12,0.012140022486580193,0.016340754646389843
2016-02-16,0.06044039368869769,0.02020066072286153
2016-02-17,0.021679126374877677,0.01899251128751378
2016-02-18,0.014534411178870332,-0.007138162402163584
2016-02-19,-0.0037596675276008185,0.0021301557715351915
2016-02-22,0.040312705630545675,0.01315273087034563
2016-02-23,-0.0388625294554753,-0.009572567281076028
2016-02-24,0.010027654111417261,0.005428359735955457
2016-02-25,-0.0009671165478051247,0.011193020511113483
2016-02-26,0.017920408467620774,-0.00013025133480926154
2016-02-29,0.012831093914528413,-0.007944777492700617
2016-03-01,-0.005880792084312025,0.023893922118784827
2016-03-02,-0.02558810349770868,0.0029491474022091957
2016-03-03,-0.005514324482001731,0.002556839617570139
2016-03-04,-0.025404910636035782,0.003060520353494356
2016-03-07,0.008229978272079164,-0.0027968724740974338
2016-03-08,-0.0008424120143709635,-0.009051478606540764
2016-03-09,0.0021450726913319063,0.003988112492571139
2016-03-10,0.005474201133184753,-0.0011533059969247583
2016-03-11,0.01092939596636855,0.016549096423301934
2016-03-14,-0.012454679919112643,0.0002524482648271764
2016-03-15,0.0009413142203540392,-0.00315417604960444
2016-03-16,0.00043422739640841534,0.007340766805701282
2016-03-17,0.008656884641403684,0.004397612986436261
2016-03-18,-0.026325356906453212,0.00512879646913178
2016-03-21,0.009178418557254098,0.0022401991845726332
2016-03-22,0.011570048218418005,0.0006209363124531908
2016-03-23,-0.00011481766146215211,-0.011665450194453864
2016-03-24,-0.003939740501759714,0.00012559015570068333
2016-03-28,0.01882105835854353,0.0008788449245737961
2016-03-29,-0.018185840304527745,0.013923732716414117
2016-03-30,-0.004081430333367386,0.0037114436790439687
2016-03-31,0.004611668676915315,-0.0002464932884628235
2016-04-01,0.002953926864183387,0.007767205030206004
2016-04-04,0.008335747619441447,-0.003058478176131141
2016-04-05,0.006136044171942023,-0.008099104383338052
2016-04-06,-0.0014550975201166327,0.011134504240145837
2016-04-07,-0.0015776535190604735,-0.011746090211863791
2016-04-08,-0.005667709915761487,-0.00024756717828744446
2016-04-11,0.005076741005870744,-0.003591331269349962
2016-04-12,0.00640735837225459,0.007457096694009513
2016-04-13,-0.003424334987067734,0.011596373343113253
2016-04-14,0.0012932735828621311,0.00024385365853674124
2016-04-15,0.012800448365931416,0.00024389174561778582
2016-04-18,-0.0026110682386990547,0.005485104826913556
2016-04-19,0.01614126276934469,-0.002060831665919194
2016-04-20,0.013501454526761991,-0.00012150145772593657
2016-04-21,0.018206117176347902,-0.0017008869323503761
2016-04-22,-0.00820601457077852,-0.003772642175310814
2016-04-25,0.03519787453139411,-0.0008551184949913138
2016-04-26,0.010105616177952914,-0.0006113461303338674
2016-04-27,-0.045918220565386636,-0.002079740691943832
2016-04-28,0.009723634563898687,-0.008949417678067895
2016-04-29,0.013554231833427854,-0.005195423314963921
2016-05-02,-0.022913751010677386,0.00808259159618463
2016-05-03,0.012672302148263537,-0.007647761194029767
2016-05-04,-0.007954628676104969,-0.005469161241474785
2016-05-05,0.002807177712554232,-0.00037492812461126235
2016-05-06,0.025954478951086157,0.003250737521843572
2016-05-09,0.001914706835560498,0.0037388086674678966
2016-05-10,-0.02082164370531958,0.011671268934690726
2016-05-11,0.00406526584840794,-0.012027539910282714
2016-05-12,0.004501585971057098,-0.0014907080745341084
2016-05-13,0.001987883918083133,-0.006842448540493984
2016-05-16,-0.003307259545297203,0.010397118617133438
2016-05-17,-0.0008367128212124486,-0.011157971179867499
2016-05-18,0.0018422858908837547,-0.0002508024009327814
2016-05-19,-0.034983123054244336,-0.004890895532753792
2016-05-20,0.00902863826428213,0.007813535168583075
2016-05-23,0.003341053087823287,-0.0016256845910794793
2016-05-24,0.004111152647411798,0.01590686452439205
2016-05-25,0.00811247810411131,0.004684971027000273
2016-05-26,0.008418621946264748,0.0009817401149032623
2016-05-27,0.04428913650930033,0.0047811695476278615
2016-05-31,0.122336647233376,0.00036600780868734084
2016-06-01,0.010414269750802285,0.002683278514044929
2016-06-02,0.001959327336118255,0.0035275513927746083
2016-06-03,0.05803645147060954,-0.0026666909090908852
2016-06-06,0.028712561730054764,0.0043753282541401095
2016-06-07,-0.015268039762618701,0.0004840271055179812
2016-06-08,0.008754875816771701,0.003023705853894443
2016-06-09,-0.01206064654348804,-0.0014470276136502314
2016-06-10,0.004942251492767058,-0.010385243578921455
2016-06-13,0.21976208698824284,-0.008175692894481612
2016-06-14,-0.02671436365581792,-0.0008611958873326886
2016-06-15,0.012996653427451488,0.00036938800640329283
2016-06-16,0.10344448725669109,0.0017232890626117658
2016-06-17,-0.022704952037541304,-0.006389751938799537
2016-06-20,-0.015600004869483541,0.007296512490724716
2016-06-21,-0.09572917091301825,-0.00036829958837558685
2016-06-22,-0.10580625622924344,-0.0012281749257720964
2016-06-23,0.04673748178433468,0.012911977373339933
2016-06-24,0.06622362949633764,-0.034842806001145865
2016-06-27,-0.01506688997618233,-0.018238943396226448
2016-06-28,-0.012626831020496776,0.017424726845625793
2016-06-29,-0.010990651100670767,0.01649663687209979
2016-06-30,0.05226985765671022,0.011892938258351471
2016-07-01,0.004394599004458266,0.0048971841332026145
2016-07-05,-0.008382434354141988,-0.005848001806822545
2016-07-06,0.009996585076425202,0.0025735294748412407
2016-07-07,-0.05428510185671509,0.0017112578342808327
2016-07-08,0.040528469552765234,0.015009201464756705
2016-07-11,-0.028302118181936398,0.004808872325077873
2016-07-12,0.02608166964134684,0.0050251015787246
2016-07-13,-0.015172660368705237,-0.0009524047619047238
2016-07-14,0.0055159074251356355,0.003813155476957819
2016-07-15,0.007866851613941517,-0.0005934947909186361
2016-07-18,0.014852527196534293,0.0027318683280230793
2016-07-19,-0.00035953325854820584,-0.0015398957957805104
2016-07-20,-0.01066934157664734,0.007355605647170416
2016-07-21,-0.0010109496263576156,-0.0036509949993642765
2016-07-22,-0.02164322520580475,0.0041370922963852585
2016-07-25,0.005345626085978328,-0.0008239906214945192
2016-07-26,-0.003536154504671818,0.0007069274436128925
2016-07-27,0.003939944846482524,0.0007063574121413119
2016-07-28,0.0010437547534623004,0.0025882588235293102
2016-07-29,0.0029876740642365007,0.001173409970114836
2016-08-01,-0.07720037792118994,0.0023440693858416406
2016-08-02,-0.09699763244704707,-0.006080402529485718
2016-08-03,0.03450440131950194,0.001411788235294198
2016-08-04,0.021071627197486675,0.0018796522114743475
2016-08-05,-0.005613060242174561,0.00609763147508513
2016-08-08,0.027843109410438327,-0.002331072152397584
2016-08-09,-0.005503711863790284,0.0011682009618738665
2016-08-10,0.007318806563836766,-0.0007000700443440255
2016-08-11,-0.005038028626730862,0.0044371321812237685
2016-08-12,-0.0026496707177626755,-0.0013949547265731388
2016-08-15,-0.03458211051788107,0.0032595808321402853
2016-08-16,0.017980107502646225,-0.006498004177303396
2016-08-17,-0.007313366104216179,0.0
2016-08-18,0.0019224690068535555,0.0007007474725357898
2016-08-19,0.0022844696074149073,0.0009337301587299951
2016-08-22,0.019323151856894594,0.0006996035284607682
2016-08-23,-0.005688957791780469,0.0034957119552552207
2016-08-24,-0.005541460404535625,-0.006967092267368913
2016-08-25,-0.004172864671413312,-0.00187086070490472
2016-08-26,0.0032712748797474323,-0.0018744611059043903
2016-08-29,-0.009564386139997327,0.003521173874233563
2016-08-30,0.005915266717835266,-0.003040959064327442
2016-08-31,-0.0035168752918197654,-0.0025809714354990687
2016-09-01,-0.005506794566202844,0.0011762644637149933
2016-09-02,0.005650866968490709,0.004464262113151651
2016-09-06,0.06063726187592544,0.002806994152046771
2016-09-07,0.006729668916923837,0.0006998600583125736
2016-09-08,0.01915562251859315,-0.003729603555729488
2016-09-09,-0.005516314633256303,-0.02573708349381909
2016-09-12,-0.023469187282890935,0.013928962870532358
2016-09-13,0.00164086891452353,-0.011605897403934362
2016-09-14,0.0023685092330978375,0.0016774263120058475
2016-09-15,-0.005778752806109511,0.012201005076579063
2016-09-16,-0.00029977022557114985,-0.0037815881876249735
2016-09-19,0.003713456641899926,0.0
2016-09-20,-0.0015018671447895038,0.00189793585300424
2016-09-21,-0.018350821255852412,0.009235117215249833
2016-09-22,-0.0014251267581905092,0.008212154111031378
2016-09-23,0.010974389123113326,-0.004421735992047315
2016-09-26,0.008627551120444554,-0.0121552363757651
2016-09-27,-0.0030869756043417906,0.007098982825318512
2016-09-28,-0.002372269249749537,0.00305446421394584
2016-09-29,0.0015957024594792646,-0.009369829219251224
2016-09-30,0.006673334588171542,0.006147978100071505
2016-10-03,0.0039328742141964135,-0.0030552527157521325
2016-10-04,-0.003151303740535516,-0.0028288308735894274
2016-10-05,0.003780714448602396,0.00189130028111828
2016-10-06,0.0008326544529928537,0.00023591316102145043
2016-10-07,0.006688149389258546,-0.004718094001370576
2016-10-10,0.0030351374932691133,0.004977554040709986
2016-10-11,0.035667553033335464,-0.012735872040760876
2016-10-12,-0.007612255472306706,0.0009555900392836936
2016-10-13,0.0009336709423062306,-0.003579999829116942
2016-10-14,0.005640796025589756,0.00047904191616776615
2016-10-17,-0.0018504664692636785,-0.0047881254488868485
2016-10-18,-0.001928949493349652,0.008419485205677146
2016-10-19,-0.011662175909825212,0.001669942827764448
2016-10-20,0.0005344398104916159,-0.0016671587679371047
2016-10-21,0.003124334065599088,0.002862667121310336
2016-10-24,0.03307847140260001,0.0061845383876180104
